GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022200294,18,1630166,Deni Avdija,1610612764,Washington Wizards,1,10,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,164,1,0,20221127,BOS,WAS,2022-23
Shot Chart Detail,0022200294,35,1630166,Deni Avdija,1610612764,Washington Wizards,1,8,46,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,1,1,1,20221127,BOS,WAS,2022-23
Shot Chart Detail,0022200294,39,1630166,Deni Avdija,1610612764,Washington Wizards,1,8,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,15,1,1,20221127,BOS,WAS,2022-23
Shot Chart Detail,0022200294,216,1630166,Deni Avdija,1610612764,Washington Wizards,2,7,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-157,223,1,1,20221127,BOS,WAS,2022-23
Shot Chart Detail,0022200294,246,1630166,Deni Avdija,1610612764,Washington Wizards,2,3,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,94,249,1,0,20221127,BOS,WAS,2022-23
Shot Chart Detail,0022200294,345,1630166,Deni Avdija,1610612764,Washington Wizards,3,7,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,132,214,1,1,20221127,BOS,WAS,2022-23
Shot Chart Detail,0022200294,400,1630166,Deni Avdija,1610612764,Washington Wizards,3,4,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-205,189,1,0,20221127,BOS,WAS,2022-23
Shot Chart Detail,0022200300,11,1630166,Deni Avdija,1610612764,Washington Wizards,1,11,20,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-55,0,1,0,20221128,WAS,MIN,2022-23
Shot Chart Detail,0022200300,84,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,13,1,1,20221128,WAS,MIN,2022-23
Shot Chart Detail,0022200300,332,1630166,Deni Avdija,1610612764,Washington Wizards,2,6,7,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,5,95,1,0,20221128,WAS,MIN,2022-23
Shot Chart Detail,0022200300,265,1630166,Deni Avdija,1610612764,Washington Wizards,2,4,38,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,10,1,1,20221128,WAS,MIN,2022-23
Shot Chart Detail,0022200300,307,1630166,Deni Avdija,1610612764,Washington Wizards,2,1,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,197,1,0,20221128,WAS,MIN,2022-23
Shot Chart Detail,0022200300,382,1630166,Deni Avdija,1610612764,Washington Wizards,3,9,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-124,242,1,0,20221128,WAS,MIN,2022-23
Shot Chart Detail,0022200315,10,1630166,Deni Avdija,1610612764,Washington Wizards,1,11,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,-1,1,1,20221130,BKN,WAS,2022-23
Shot Chart Detail,0022200315,41,1630166,Deni Avdija,1610612764,Washington Wizards,1,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-17,251,1,0,20221130,BKN,WAS,2022-23
Shot Chart Detail,0022200315,46,1630166,Deni Avdija,1610612764,Washington Wizards,1,7,30,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,15,1,0,20221130,BKN,WAS,2022-23
Shot Chart Detail,0022200315,81,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,33,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-47,70,1,1,20221130,BKN,WAS,2022-23
Shot Chart Detail,0022200315,260,1630166,Deni Avdija,1610612764,Washington Wizards,2,4,17,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-7,144,1,0,20221130,BKN,WAS,2022-23
Shot Chart Detail,0022200315,335,1630166,Deni Avdija,1610612764,Washington Wizards,3,10,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,19,1,0,20221130,BKN,WAS,2022-23
Shot Chart Detail,0022200315,374,1630166,Deni Avdija,1610612764,Washington Wizards,3,7,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,16,1,1,20221130,BKN,WAS,2022-23
Shot Chart Detail,0022200326,269,1630166,Deni Avdija,1610612764,Washington Wizards,2,5,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,13,1,0,20221202,CHA,WAS,2022-23
Shot Chart Detail,0022200326,273,1630166,Deni Avdija,1610612764,Washington Wizards,2,5,26,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20221202,CHA,WAS,2022-23
Shot Chart Detail,0022200349,7,1630166,Deni Avdija,1610612764,Washington Wizards,1,11,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-227,127,1,0,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,24,1630166,Deni Avdija,1610612764,Washington Wizards,1,10,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,9,1,1,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,49,1630166,Deni Avdija,1610612764,Washington Wizards,1,8,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,224,54,1,0,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,87,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,119,248,1,0,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,95,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,91,242,1,0,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,115,1630166,Deni Avdija,1610612764,Washington Wizards,1,4,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,221,6,1,0,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,313,1630166,Deni Avdija,1610612764,Washington Wizards,2,1,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,16,1,0,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,322,1630166,Deni Avdija,1610612764,Washington Wizards,2,1,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,148,229,1,0,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,544,1630166,Deni Avdija,1610612764,Washington Wizards,4,11,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,113,1,0,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,562,1630166,Deni Avdija,1610612764,Washington Wizards,4,10,29,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-16,63,1,1,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200349,566,1630166,Deni Avdija,1610612764,Washington Wizards,4,10,8,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,48,1,1,20221204,WAS,LAL,2022-23
Shot Chart Detail,0022200367,23,1630166,Deni Avdija,1610612764,Washington Wizards,1,9,28,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,9,1,1,20221207,CHI,WAS,2022-23
Shot Chart Detail,0022200367,63,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,25,266,1,0,20221207,CHI,WAS,2022-23
Shot Chart Detail,0022200367,197,1630166,Deni Avdija,1610612764,Washington Wizards,2,9,52,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,1,1,1,20221207,CHI,WAS,2022-23
Shot Chart Detail,0022200367,237,1630166,Deni Avdija,1610612764,Washington Wizards,2,7,19,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20221207,CHI,WAS,2022-23
Shot Chart Detail,0022200367,412,1630166,Deni Avdija,1610612764,Washington Wizards,3,7,14,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20221207,CHI,WAS,2022-23
Shot Chart Detail,0022200367,499,1630166,Deni Avdija,1610612764,Washington Wizards,3,1,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,0,1,0,20221207,CHI,WAS,2022-23
Shot Chart Detail,0022200367,606,1630166,Deni Avdija,1610612764,Washington Wizards,4,5,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,1,20221207,CHI,WAS,2022-23
Shot Chart Detail,0022200367,618,1630166,Deni Avdija,1610612764,Washington Wizards,4,4,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,0,20221207,CHI,WAS,2022-23
Shot Chart Detail,0022200378,60,1630166,Deni Avdija,1610612764,Washington Wizards,1,6,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-146,216,1,1,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,74,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-45,265,1,0,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,78,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,28,1,1,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,145,1630166,Deni Avdija,1610612764,Washington Wizards,2,11,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,1,1,1,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,150,1630166,Deni Avdija,1610612764,Washington Wizards,2,10,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-3,1,0,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,241,1630166,Deni Avdija,1610612764,Washington Wizards,2,3,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,7,1,0,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,298,1630166,Deni Avdija,1610612764,Washington Wizards,3,11,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,16,1,1,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,320,1630166,Deni Avdija,1610612764,Washington Wizards,3,10,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,464,1630166,Deni Avdija,1610612764,Washington Wizards,3,0,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-103,236,1,0,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,503,1630166,Deni Avdija,1610612764,Washington Wizards,4,10,15,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,5,1,1,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200378,528,1630166,Deni Avdija,1610612764,Washington Wizards,4,8,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-96,226,1,0,20221209,IND,WAS,2022-23
Shot Chart Detail,0022200389,36,1630166,Deni Avdija,1610612764,Washington Wizards,1,8,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,115,1,0,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,74,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,220,1,1,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,78,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,22,282,1,1,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,92,1630166,Deni Avdija,1610612764,Washington Wizards,1,4,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,141,243,1,0,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,313,1630166,Deni Avdija,1610612764,Washington Wizards,2,3,34,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,32,1,0,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,269,1630166,Deni Avdija,1610612764,Washington Wizards,2,3,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-174,209,1,0,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,376,1630166,Deni Avdija,1610612764,Washington Wizards,3,7,25,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,12,1,1,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,396,1630166,Deni Avdija,1610612764,Washington Wizards,3,5,44,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,68,1,0,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,607,1630166,Deni Avdija,1610612764,Washington Wizards,4,2,32,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,68,1,1,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200389,642,1630166,Deni Avdija,1610612764,Washington Wizards,4,0,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,26,269,1,0,20221210,WAS,LAC,2022-23
Shot Chart Detail,0022200403,7,1630166,Deni Avdija,1610612764,Washington Wizards,1,11,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,16,1,1,20221212,WAS,BKN,2022-23
Shot Chart Detail,0022200403,150,1630166,Deni Avdija,1610612764,Washington Wizards,1,0,52,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,78,253,1,0,20221212,WAS,BKN,2022-23
Shot Chart Detail,0022200403,548,1630166,Deni Avdija,1610612764,Washington Wizards,4,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-185,194,1,0,20221212,WAS,BKN,2022-23
Shot Chart Detail,0022200403,554,1630166,Deni Avdija,1610612764,Washington Wizards,4,7,56,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,38,1,1,20221212,WAS,BKN,2022-23
Shot Chart Detail,0022200422,13,1630166,Deni Avdija,1610612764,Washington Wizards,1,10,46,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,15,1,1,20221214,DEN,WAS,2022-23
Shot Chart Detail,0022200422,31,1630166,Deni Avdija,1610612764,Washington Wizards,1,8,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,6,1,1,20221214,DEN,WAS,2022-23
Shot Chart Detail,0022200422,70,1630166,Deni Avdija,1610612764,Washington Wizards,1,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-170,195,1,0,20221214,DEN,WAS,2022-23
Shot Chart Detail,0022200422,294,1630166,Deni Avdija,1610612764,Washington Wizards,2,2,28,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,12,1,0,20221214,DEN,WAS,2022-23
Shot Chart Detail,0022200422,387,1630166,Deni Avdija,1610612764,Washington Wizards,3,8,27,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20221214,DEN,WAS,2022-23
Shot Chart Detail,0022200422,534,1630166,Deni Avdija,1610612764,Washington Wizards,4,10,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,83,262,1,1,20221214,DEN,WAS,2022-23
Shot Chart Detail,0022200422,573,1630166,Deni Avdija,1610612764,Washington Wizards,4,7,17,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,37,35,1,0,20221214,DEN,WAS,2022-23
Shot Chart Detail,0022200438,92,1630166,Deni Avdija,1610612764,Washington Wizards,1,3,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-112,237,1,0,20221217,LAC,WAS,2022-23
Shot Chart Detail,0022200438,211,1630166,Deni Avdija,1610612764,Washington Wizards,2,6,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,26,48,1,0,20221217,LAC,WAS,2022-23
Shot Chart Detail,0022200438,240,1630166,Deni Avdija,1610612764,Washington Wizards,2,4,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,37,277,1,1,20221217,LAC,WAS,2022-23
Shot Chart Detail,0022200438,320,1630166,Deni Avdija,1610612764,Washington Wizards,3,10,50,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,44,1,0,20221217,LAC,WAS,2022-23
Shot Chart Detail,0022200438,334,1630166,Deni Avdija,1610612764,Washington Wizards,3,9,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20221217,LAC,WAS,2022-23
Shot Chart Detail,0022200438,402,1630166,Deni Avdija,1610612764,Washington Wizards,3,4,10,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,5,1,1,20221217,LAC,WAS,2022-23
Shot Chart Detail,0022200438,579,1630166,Deni Avdija,1610612764,Washington Wizards,4,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,20,264,1,0,20221217,LAC,WAS,2022-23
Shot Chart Detail,0022200438,623,1630166,Deni Avdija,1610612764,Washington Wizards,4,0,48,Missed Shot,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,48,1,0,20221217,LAC,WAS,2022-23
Shot Chart Detail,0022200451,10,1630166,Deni Avdija,1610612764,Washington Wizards,1,11,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,44,57,1,0,20221218,LAL,WAS,2022-23
Shot Chart Detail,0022200451,51,1630166,Deni Avdija,1610612764,Washington Wizards,1,7,2,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,11,1,0,20221218,LAL,WAS,2022-23
Shot Chart Detail,0022200451,73,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,19,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,38,1,1,20221218,LAL,WAS,2022-23
Shot Chart Detail,0022200451,76,1630166,Deni Avdija,1610612764,Washington Wizards,1,4,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-110,234,1,1,20221218,LAL,WAS,2022-23
Shot Chart Detail,0022200451,241,1630166,Deni Avdija,1610612764,Washington Wizards,2,5,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,43,116,1,0,20221218,LAL,WAS,2022-23
Shot Chart Detail,0022200451,352,1630166,Deni Avdija,1610612764,Washington Wizards,3,9,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-164,195,1,1,20221218,LAL,WAS,2022-23
Shot Chart Detail,0022200451,437,1630166,Deni Avdija,1610612764,Washington Wizards,3,3,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,28,1,0,20221218,LAL,WAS,2022-23
Shot Chart Detail,0022200464,58,1630166,Deni Avdija,1610612764,Washington Wizards,1,7,28,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-200,162,1,0,20221220,PHX,WAS,2022-23
Shot Chart Detail,0022200464,87,1630166,Deni Avdija,1610612764,Washington Wizards,1,4,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,188,180,1,0,20221220,PHX,WAS,2022-23
Shot Chart Detail,0022200464,103,1630166,Deni Avdija,1610612764,Washington Wizards,1,2,33,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20221220,PHX,WAS,2022-23
Shot Chart Detail,0022200464,348,1630166,Deni Avdija,1610612764,Washington Wizards,3,9,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,193,1,1,20221220,PHX,WAS,2022-23
Shot Chart Detail,0022200464,395,1630166,Deni Avdija,1610612764,Washington Wizards,3,5,16,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,49,6,1,1,20221220,PHX,WAS,2022-23
Shot Chart Detail,0022200464,505,1630166,Deni Avdija,1610612764,Washington Wizards,4,9,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,178,184,1,0,20221220,PHX,WAS,2022-23
Shot Chart Detail,0022200464,586,1630166,Deni Avdija,1610612764,Washington Wizards,4,5,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,66,1,1,20221220,PHX,WAS,2022-23
Shot Chart Detail,0022200464,601,1630166,Deni Avdija,1610612764,Washington Wizards,4,3,50,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,45,1,0,20221220,PHX,WAS,2022-23
Shot Chart Detail,0022200506,83,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-6,273,1,1,20221227,WAS,PHI,2022-23
Shot Chart Detail,0022200506,114,1630166,Deni Avdija,1610612764,Washington Wizards,1,3,26,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20221227,WAS,PHI,2022-23
Shot Chart Detail,0022200506,527,1630166,Deni Avdija,1610612764,Washington Wizards,3,3,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,34,1,0,20221227,WAS,PHI,2022-23
Shot Chart Detail,0022200506,618,1630166,Deni Avdija,1610612764,Washington Wizards,4,5,37,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-20,41,1,0,20221227,WAS,PHI,2022-23
Shot Chart Detail,0022200516,74,1630166,Deni Avdija,1610612764,Washington Wizards,1,4,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,194,184,1,0,20221228,WAS,PHX,2022-23
Shot Chart Detail,0022200516,243,1630166,Deni Avdija,1610612764,Washington Wizards,2,4,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,13,1,0,20221228,WAS,PHX,2022-23
