LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
-25,27,Restricted Area,Center(C),Less Than 8 ft.,1,20220316,2021-22,1,Driving Finger Roll Layup Shot,Made
0,42,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220316,2021-22,1,Driving Finger Roll Layup Shot,Made
-5,6,Restricted Area,Center(C),Less Than 8 ft.,0,20220316,2021-22,2,Driving Reverse Layup Shot,Missed
200,-20,Mid-Range,Right Side(R),16-24 ft.,1,20220316,2021-22,2,Jump Shot,Made
43,92,In The Paint (Non-RA),Center(C),8-16 ft.,1,20220316,2021-22,4,Driving Floating Jump Shot,Made
-44,122,In The Paint (Non-RA),Center(C),8-16 ft.,1,20220316,2021-22,4,Driving Floating Jump Shot,Made
15,4,Restricted Area,Center(C),Less Than 8 ft.,1,20220316,2021-22,4,Cutting Layup Shot,Made
29,57,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220318,2021-22,2,Driving Layup Shot,Missed
-94,240,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220318,2021-22,2,Jump Shot,Missed
-27,102,In The Paint (Non-RA),Center(C),8-16 ft.,1,20220318,2021-22,3,Driving Floating Jump Shot,Made
43,33,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220318,2021-22,3,Driving Layup Shot,Missed
222,8,Right Corner 3,Right Side(R),24+ ft.,0,20220318,2021-22,4,Jump Shot,Missed
142,210,Above the Break 3,Right Side Center(RC),24+ ft.,1,20220319,2021-22,1,Jump Shot,Made
195,34,Mid-Range,Right Side(R),16-24 ft.,0,20220319,2021-22,1,Jump Shot,Missed
-148,216,Above the Break 3,Left Side Center(LC),24+ ft.,1,20220319,2021-22,1,Jump Shot,Made
201,148,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220319,2021-22,1,Jump Shot,Missed
11,20,Restricted Area,Center(C),Less Than 8 ft.,1,20220319,2021-22,2,Driving Layup Shot,Made
-159,210,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220319,2021-22,2,Jump Shot,Missed
96,22,Mid-Range,Right Side(R),8-16 ft.,0,20220319,2021-22,3,Jump Shot,Missed
-9,46,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220319,2021-22,3,Dunk Shot,Missed
228,21,Right Corner 3,Right Side(R),24+ ft.,0,20220319,2021-22,3,Jump Shot,Missed
224,34,Right Corner 3,Right Side(R),24+ ft.,0,20220319,2021-22,3,Jump Shot,Missed
234,68,Right Corner 3,Right Side(R),24+ ft.,0,20220319,2021-22,4,Jump Shot,Missed
-1,16,Restricted Area,Center(C),Less Than 8 ft.,0,20220319,2021-22,4,Cutting Layup Shot,Missed
-43,22,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220319,2021-22,4,Layup Shot,Missed
163,193,Above the Break 3,Right Side Center(RC),24+ ft.,1,20220319,2021-22,4,Jump Shot,Made
31,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220321,2021-22,1,Driving Layup Shot,Made
28,203,Mid-Range,Center(C),16-24 ft.,0,20220321,2021-22,2,Pullup Jump shot,Missed
7,74,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220321,2021-22,2,Driving Floating Jump Shot,Made
-235,31,Left Corner 3,Left Side(L),24+ ft.,0,20220321,2021-22,3,Jump Shot,Missed
-11,262,Above the Break 3,Center(C),24+ ft.,0,20220321,2021-22,3,Jump Shot,Missed
-2,29,Restricted Area,Center(C),Less Than 8 ft.,0,20220321,2021-22,3,Driving Layup Shot,Missed
185,178,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220321,2021-22,4,Jump Shot,Missed
-202,99,Mid-Range,Left Side(L),16-24 ft.,0,20220321,2021-22,4,Jump Shot,Missed
151,211,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220324,2021-22,1,Jump Shot,Missed
-227,20,Left Corner 3,Left Side(L),24+ ft.,0,20220324,2021-22,1,Jump Shot,Missed
-232,10,Left Corner 3,Left Side(L),24+ ft.,0,20220324,2021-22,2,Jump Shot,Missed
11,89,In The Paint (Non-RA),Center(C),8-16 ft.,0,20220324,2021-22,2,Cutting Layup Shot,Missed
26,249,Above the Break 3,Center(C),24+ ft.,1,20220324,2021-22,2,Step Back Jump shot,Made
-2,5,Restricted Area,Center(C),Less Than 8 ft.,0,20220324,2021-22,3,Driving Layup Shot,Missed
-11,13,Restricted Area,Center(C),Less Than 8 ft.,1,20220324,2021-22,3,Putback Layup Shot,Made
-100,237,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220324,2021-22,3,Jump Shot,Missed
11,26,Restricted Area,Center(C),Less Than 8 ft.,0,20220324,2021-22,3,Driving Layup Shot,Missed
110,252,Above the Break 3,Right Side Center(RC),24+ ft.,1,20220324,2021-22,4,Step Back Jump shot,Made
214,162,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220324,2021-22,4,Jump Shot,Missed
5,15,Restricted Area,Center(C),Less Than 8 ft.,1,20220324,2021-22,4,Driving Finger Roll Layup Shot,Made
10,5,Restricted Area,Center(C),Less Than 8 ft.,1,20220324,2021-22,4,Cutting Layup Shot,Made
22,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220325,2021-22,1,Hook Bank Shot,Made
32,32,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220325,2021-22,1,Layup Shot,Missed
-199,-6,Mid-Range,Left Side(L),16-24 ft.,1,20220325,2021-22,1,Jump Shot,Made
20,176,Mid-Range,Center(C),16-24 ft.,0,20220325,2021-22,1,Pullup Jump shot,Missed
-210,5,Mid-Range,Left Side(L),16-24 ft.,1,20220325,2021-22,2,Jump Shot,Made
225,82,Right Corner 3,Right Side(R),24+ ft.,1,20220325,2021-22,2,Jump Shot,Made
-210,129,Above the Break 3,Left Side Center(LC),24+ ft.,1,20220325,2021-22,2,Jump Shot,Made
228,58,Right Corner 3,Right Side(R),24+ ft.,1,20220325,2021-22,2,Jump Shot,Made
5,46,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220325,2021-22,2,Turnaround Hook Shot,Missed
23,26,Restricted Area,Center(C),Less Than 8 ft.,0,20220325,2021-22,2,Driving Layup Shot,Missed
47,267,Above the Break 3,Center(C),24+ ft.,0,20220325,2021-22,2,Step Back Jump shot,Missed
-54,272,Above the Break 3,Center(C),24+ ft.,0,20220325,2021-22,2,Running Pull-Up Jump Shot,Missed
25,15,Restricted Area,Center(C),Less Than 8 ft.,1,20220325,2021-22,3,Driving Layup Shot,Made
82,49,Mid-Range,Right Side(R),8-16 ft.,0,20220325,2021-22,3,Driving Floating Jump Shot,Missed
96,235,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220325,2021-22,4,Pullup Jump shot,Missed
109,230,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220325,2021-22,4,Step Back Jump shot,Missed
158,202,Above the Break 3,Right Side Center(RC),24+ ft.,1,20220327,2021-22,1,Jump Shot,Made
127,167,Mid-Range,Right Side Center(RC),16-24 ft.,0,20220327,2021-22,2,Pullup Jump shot,Missed
-112,228,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220327,2021-22,2,Jump Shot,Missed
3,20,Restricted Area,Center(C),Less Than 8 ft.,0,20220327,2021-22,2,Driving Layup Shot,Missed
-7,9,Restricted Area,Center(C),Less Than 8 ft.,0,20220327,2021-22,3,Cutting Layup Shot,Missed
6,32,Restricted Area,Center(C),Less Than 8 ft.,1,20220327,2021-22,3,Putback Layup Shot,Made
-240,6,Left Corner 3,Left Side(L),24+ ft.,1,20220327,2021-22,3,Jump Shot,Made
230,6,Right Corner 3,Right Side(R),24+ ft.,1,20220327,2021-22,3,Jump Shot,Made
69,126,In The Paint (Non-RA),Center(C),8-16 ft.,1,20220327,2021-22,4,Pullup Jump shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20220329,2021-22,1,Tip Layup Shot,Made
40,9,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220329,2021-22,2,Driving Floating Bank Jump Shot,Missed
9,21,Restricted Area,Center(C),Less Than 8 ft.,1,20220329,2021-22,2,Running Layup Shot,Made
34,19,Restricted Area,Center(C),Less Than 8 ft.,1,20220329,2021-22,2,Driving Layup Shot,Made
223,1,Right Corner 3,Right Side(R),24+ ft.,0,20220329,2021-22,2,Jump Shot,Missed
-225,-9,Left Corner 3,Left Side(L),24+ ft.,0,20220329,2021-22,3,Jump Shot,Missed
-67,137,In The Paint (Non-RA),Center(C),8-16 ft.,1,20220329,2021-22,3,Pullup Jump shot,Made
192,180,Above the Break 3,Right Side Center(RC),24+ ft.,1,20220329,2021-22,4,Jump Shot,Made
-9,258,Above the Break 3,Center(C),24+ ft.,1,20220329,2021-22,4,Jump Shot,Made
-196,181,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220329,2021-22,4,Jump Shot,Missed
-18,266,Above the Break 3,Center(C),24+ ft.,1,20220330,2021-22,1,Jump Shot,Made
-69,255,Above the Break 3,Center(C),24+ ft.,0,20220330,2021-22,1,Jump Shot,Missed
25,16,Restricted Area,Center(C),Less Than 8 ft.,1,20220330,2021-22,1,Driving Layup Shot,Made
-108,248,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220330,2021-22,1,Jump Shot,Missed
-33,84,In The Paint (Non-RA),Center(C),8-16 ft.,0,20220330,2021-22,2,Floating Jump shot,Missed
-6,256,Above the Break 3,Center(C),24+ ft.,0,20220330,2021-22,2,Jump Shot,Missed
-227,13,Left Corner 3,Left Side(L),24+ ft.,0,20220330,2021-22,3,Jump Shot,Missed
38,22,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220330,2021-22,3,Layup Shot,Missed
235,36,Right Corner 3,Right Side(R),24+ ft.,0,20220330,2021-22,3,Jump Shot,Missed
-12,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220330,2021-22,4,Layup Shot,Made
97,184,Mid-Range,Right Side Center(RC),16-24 ft.,0,20220401,2021-22,1,Pullup Jump shot,Missed
65,25,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220401,2021-22,2,Layup Shot,Missed
69,141,Mid-Range,Center(C),8-16 ft.,1,20220401,2021-22,2,Pullup Jump shot,Made
240,48,Right Corner 3,Right Side(R),24+ ft.,0,20220401,2021-22,2,Jump Shot,Missed
107,247,Above the Break 3,Right Side Center(RC),24+ ft.,1,20220401,2021-22,2,Jump Shot,Made
-126,242,Above the Break 3,Left Side Center(LC),24+ ft.,1,20220401,2021-22,2,Jump Shot,Made
228,61,Right Corner 3,Right Side(R),24+ ft.,0,20220401,2021-22,3,Jump Shot,Missed
85,257,Above the Break 3,Right Side Center(RC),24+ ft.,1,20220401,2021-22,3,Jump Shot,Made
34,10,Restricted Area,Center(C),Less Than 8 ft.,1,20220401,2021-22,4,Driving Layup Shot,Made
-120,148,Mid-Range,Left Side Center(LC),16-24 ft.,0,20220401,2021-22,4,Pullup Jump shot,Missed
0,37,Restricted Area,Center(C),Less Than 8 ft.,1,20220403,2021-22,1,Floating Jump shot,Made
-93,231,Above the Break 3,Left Side Center(LC),24+ ft.,1,20220403,2021-22,1,Jump Shot,Made
9,11,Restricted Area,Center(C),Less Than 8 ft.,1,20220403,2021-22,3,Cutting Layup Shot,Made
62,47,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220403,2021-22,4,Driving Layup Shot,Missed
158,218,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220403,2021-22,4,Jump Shot,Missed
36,27,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220403,2021-22,4,Driving Layup Shot,Missed
118,231,Above the Break 3,Right Side Center(RC),24+ ft.,1,20220403,2021-22,4,Jump Shot,Made
-141,216,Above the Break 3,Left Side Center(LC),24+ ft.,1,20220405,2021-22,1,Jump Shot,Made
32,31,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220405,2021-22,1,Cutting Layup Shot,Made
23,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220405,2021-22,1,Driving Finger Roll Layup Shot,Made
2,12,Restricted Area,Center(C),Less Than 8 ft.,1,20220405,2021-22,1,Cutting Layup Shot,Made
16,21,Restricted Area,Center(C),Less Than 8 ft.,0,20220405,2021-22,2,Driving Finger Roll Layup Shot,Missed
217,117,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220405,2021-22,2,Jump Shot,Missed
206,121,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220405,2021-22,2,Jump Shot,Missed
-207,127,Above the Break 3,Left Side Center(LC),24+ ft.,1,20220405,2021-22,3,Jump Shot,Made
-227,20,Left Corner 3,Left Side(L),24+ ft.,0,20220405,2021-22,3,Jump Shot,Missed
-1,30,Restricted Area,Center(C),Less Than 8 ft.,0,20220405,2021-22,4,Driving Layup Shot,Missed
-6,13,Restricted Area,Center(C),Less Than 8 ft.,1,20220405,2021-22,4,Driving Finger Roll Layup Shot,Made
225,4,Right Corner 3,Right Side(R),24+ ft.,0,20220405,2021-22,4,Jump Shot,Missed
6,6,Restricted Area,Center(C),Less Than 8 ft.,1,20220405,2021-22,4,Driving Layup Shot,Made
-7,21,Restricted Area,Center(C),Less Than 8 ft.,0,20220405,2021-22,4,Driving Layup Shot,Missed
130,219,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220405,2021-22,4,Step Back Jump shot,Missed
-21,37,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220406,2021-22,1,Driving Floating Jump Shot,Made
239,47,Right Corner 3,Right Side(R),24+ ft.,0,20220406,2021-22,2,Jump Shot,Missed
-135,215,Above the Break 3,Left Side Center(LC),24+ ft.,1,20220406,2021-22,2,Jump Shot,Made
17,1,Restricted Area,Center(C),Less Than 8 ft.,1,20220406,2021-22,2,Layup Shot,Made
227,36,Right Corner 3,Right Side(R),24+ ft.,0,20220406,2021-22,2,Jump Shot,Missed
-100,218,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220406,2021-22,2,Jump Shot,Missed
2,10,Restricted Area,Center(C),Less Than 8 ft.,1,20220406,2021-22,2,Cutting Layup Shot,Made
225,-10,Right Corner 3,Right Side(R),24+ ft.,0,20220406,2021-22,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20220406,2021-22,4,Tip Layup Shot,Missed
127,223,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220406,2021-22,4,Jump Shot,Missed
-47,257,Above the Break 3,Center(C),24+ ft.,0,20220406,2021-22,4,Jump Shot,Missed
18,10,Restricted Area,Center(C),Less Than 8 ft.,0,20220408,2021-22,1,Driving Layup Shot,Missed
15,18,Restricted Area,Center(C),Less Than 8 ft.,0,20220408,2021-22,1,Putback Layup Shot,Missed
9,1,Restricted Area,Center(C),Less Than 8 ft.,1,20220408,2021-22,1,Cutting Layup Shot,Made
18,49,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20220408,2021-22,1,Driving Floating Jump Shot,Made
7,13,Restricted Area,Center(C),Less Than 8 ft.,1,20220408,2021-22,1,Cutting Finger Roll Layup Shot,Made
-140,236,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220408,2021-22,2,Jump Shot,Missed
20,2,Restricted Area,Center(C),Less Than 8 ft.,1,20220408,2021-22,2,Cutting Layup Shot,Made
34,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220408,2021-22,2,Driving Floating Jump Shot,Missed
-74,251,Above the Break 3,Center(C),24+ ft.,0,20220408,2021-22,3,Jump Shot,Missed
-233,66,Left Corner 3,Left Side(L),24+ ft.,1,20220408,2021-22,3,Running Jump Shot,Made
-205,174,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220408,2021-22,3,Jump Shot,Missed
16,10,Restricted Area,Center(C),Less Than 8 ft.,1,20220410,2021-22,1,Driving Layup Shot,Made
-4,3,Restricted Area,Center(C),Less Than 8 ft.,1,20220410,2021-22,1,Running Dunk Shot,Made
1,9,Restricted Area,Center(C),Less Than 8 ft.,1,20220410,2021-22,1,Running Layup Shot,Made
132,213,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220410,2021-22,1,Jump Shot,Missed
-146,205,Above the Break 3,Left Side Center(LC),24+ ft.,0,20220410,2021-22,1,Running Jump Shot,Missed
-16,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20220410,2021-22,1,Driving Layup Shot,Made
31,267,Above the Break 3,Center(C),24+ ft.,1,20220410,2021-22,2,Pullup Jump shot,Made
87,120,Mid-Range,Right Side(R),8-16 ft.,0,20220410,2021-22,2,Pullup Jump shot,Missed
56,42,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220410,2021-22,3,Fadeaway Jump Shot,Missed
34,23,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20220410,2021-22,3,Layup Shot,Missed
13,290,Above the Break 3,Center(C),24+ ft.,0,20220410,2021-22,3,Jump Shot,Missed
135,222,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220410,2021-22,4,Jump Shot,Missed
-18,19,Restricted Area,Center(C),Less Than 8 ft.,1,20221019,2022-23,1,Cutting Dunk Shot,Made
130,25,Mid-Range,Right Side(R),8-16 ft.,0,20221021,2022-23,1,Pullup Jump shot,Missed
200,154,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221021,2022-23,3,Running Jump Shot,Made
-1,29,Restricted Area,Center(C),Less Than 8 ft.,0,20221021,2022-23,3,Running Alley Oop Dunk Shot,Missed
219,121,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221021,2022-23,4,Jump Shot,Made
-10,17,Restricted Area,Center(C),Less Than 8 ft.,0,20221023,2022-23,1,Cutting Layup Shot,Missed
25,69,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221023,2022-23,1,Pullup Jump shot,Missed
-238,4,Left Corner 3,Left Side(L),24+ ft.,0,20221023,2022-23,1,Jump Shot,Missed
21,57,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20221023,2022-23,2,Pullup Jump shot,Made
-2,266,Above the Break 3,Center(C),24+ ft.,0,20221023,2022-23,2,Jump Shot,Missed
75,248,Above the Break 3,Center(C),24+ ft.,0,20221023,2022-23,3,Jump Shot,Missed
-10,10,Restricted Area,Center(C),Less Than 8 ft.,0,20221025,2022-23,2,Layup Shot,Missed
-164,211,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221025,2022-23,2,Jump Shot,Missed
-190,82,Mid-Range,Left Side(L),16-24 ft.,1,20221025,2022-23,3,Jump Shot,Made
12,22,Restricted Area,Center(C),Less Than 8 ft.,1,20221025,2022-23,3,Driving Layup Shot,Made
-12,279,Above the Break 3,Center(C),24+ ft.,0,20221025,2022-23,3,Step Back Jump shot,Missed
-45,272,Above the Break 3,Center(C),24+ ft.,1,20221025,2022-23,4,Jump Shot,Made
222,122,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221028,2022-23,1,Jump Shot,Made
189,191,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221028,2022-23,1,Jump Shot,Missed
1,12,Restricted Area,Center(C),Less Than 8 ft.,1,20221028,2022-23,1,Driving Layup Shot,Made
9,94,In The Paint (Non-RA),Center(C),8-16 ft.,0,20221028,2022-23,1,Driving Layup Shot,Missed
7,43,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221028,2022-23,1,Layup Shot,Missed
145,222,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221028,2022-23,2,Jump Shot,Missed
-4,33,Restricted Area,Center(C),Less Than 8 ft.,1,20221028,2022-23,2,Cutting Dunk Shot,Made
-167,36,Mid-Range,Left Side(L),16-24 ft.,0,20221030,2022-23,1,Turnaround Fadeaway shot,Missed
-18,9,Restricted Area,Center(C),Less Than 8 ft.,1,20221030,2022-23,2,Running Layup Shot,Made
142,211,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221030,2022-23,2,Jump Shot,Made
7,154,Mid-Range,Center(C),8-16 ft.,0,20221030,2022-23,4,Driving Floating Jump Shot,Missed
-64,60,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20221031,2022-23,2,Turnaround Fadeaway shot,Missed
-227,29,Left Corner 3,Left Side(L),24+ ft.,0,20221102,2022-23,2,Running Jump Shot,Missed
-2,1,Restricted Area,Center(C),Less Than 8 ft.,1,20221102,2022-23,3,Driving Layup Shot,Made
-11,25,Restricted Area,Center(C),Less Than 8 ft.,0,20221102,2022-23,4,Driving Layup Shot,Missed
235,105,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221104,2022-23,1,Jump Shot,Missed
235,-9,Right Corner 3,Right Side(R),24+ ft.,0,20221104,2022-23,1,Jump Shot,Missed
27,16,Restricted Area,Center(C),Less Than 8 ft.,1,20221104,2022-23,2,Driving Layup Shot,Made
37,55,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221104,2022-23,3,Driving Floating Jump Shot,Missed
-5,46,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20221104,2022-23,3,Driving Hook Shot,Made
51,37,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20221106,2022-23,1,Driving Floating Bank Jump Shot,Made
9,16,Restricted Area,Center(C),Less Than 8 ft.,1,20221106,2022-23,1,Driving Finger Roll Layup Shot,Made
-112,225,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221106,2022-23,1,Jump Shot,Missed
39,21,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221106,2022-23,1,Driving Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20221106,2022-23,1,Tip Layup Shot,Missed
-70,122,In The Paint (Non-RA),Center(C),8-16 ft.,0,20221106,2022-23,2,Pullup Jump shot,Missed
6,246,Above the Break 3,Center(C),24+ ft.,0,20221106,2022-23,2,Jump Shot,Missed
100,243,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221106,2022-23,2,Jump Shot,Missed
15,25,Restricted Area,Center(C),Less Than 8 ft.,0,20221106,2022-23,3,Fadeaway Jump Shot,Missed
99,242,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221106,2022-23,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20221106,2022-23,3,Tip Layup Shot,Missed
-230,85,Left Corner 3,Left Side(L),24+ ft.,0,20221106,2022-23,4,Jump Shot,Missed
-110,247,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221107,2022-23,1,Jump Shot,Missed
-134,230,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221107,2022-23,2,Jump Shot,Missed
229,27,Right Corner 3,Right Side(R),24+ ft.,0,20221107,2022-23,3,Jump Shot,Missed
0,6,Restricted Area,Center(C),Less Than 8 ft.,1,20221107,2022-23,3,Running Dunk Shot,Made
12,11,Restricted Area,Center(C),Less Than 8 ft.,0,20221110,2022-23,1,Driving Layup Shot,Missed
5,46,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221110,2022-23,1,Tip Layup Shot,Missed
1,18,Restricted Area,Center(C),Less Than 8 ft.,0,20221110,2022-23,1,Tip Layup Shot,Missed
6,50,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221110,2022-23,1,Layup Shot,Missed
13,37,Restricted Area,Center(C),Less Than 8 ft.,0,20221110,2022-23,1,Layup Shot,Missed
12,29,Restricted Area,Center(C),Less Than 8 ft.,1,20221110,2022-23,1,Layup Shot,Made
-91,256,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221110,2022-23,2,Jump Shot,Missed
6,33,Restricted Area,Center(C),Less Than 8 ft.,1,20221110,2022-23,2,Cutting Dunk Shot,Made
-5,37,Restricted Area,Center(C),Less Than 8 ft.,0,20221110,2022-23,3,Reverse Layup Shot,Missed
81,279,Above the Break 3,Center(C),24+ ft.,1,20221110,2022-23,3,Jump Shot,Made
135,250,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221110,2022-23,3,Jump Shot,Missed
-5,64,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20221110,2022-23,4,Floating Jump shot,Made
-54,289,Above the Break 3,Center(C),24+ ft.,0,20221110,2022-23,4,Jump Shot,Missed
36,16,Restricted Area,Center(C),Less Than 8 ft.,0,20221112,2022-23,1,Driving Layup Shot,Missed
-20,6,Restricted Area,Center(C),Less Than 8 ft.,1,20221112,2022-23,2,Running Dunk Shot,Made
-6,-4,Restricted Area,Center(C),Less Than 8 ft.,1,20221112,2022-23,2,Running Alley Oop Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20221112,2022-23,2,Tip Layup Shot,Made
222,153,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221112,2022-23,3,Running Jump Shot,Made
72,257,Above the Break 3,Center(C),24+ ft.,0,20221112,2022-23,4,Jump Shot,Missed
18,22,Restricted Area,Center(C),Less Than 8 ft.,1,20221113,2022-23,1,Driving Floating Jump Shot,Made
-121,234,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221113,2022-23,1,Jump Shot,Missed
16,19,Restricted Area,Center(C),Less Than 8 ft.,1,20221113,2022-23,1,Running Alley Oop Dunk Shot,Made
12,16,Restricted Area,Center(C),Less Than 8 ft.,1,20221113,2022-23,1,Finger Roll Layup Shot,Made
17,21,Restricted Area,Center(C),Less Than 8 ft.,0,20221113,2022-23,1,Driving Layup Shot,Missed
-9,263,Above the Break 3,Center(C),24+ ft.,1,20221113,2022-23,2,Jump Shot,Made
1,69,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221113,2022-23,2,Driving Layup Shot,Missed
5,284,Above the Break 3,Center(C),24+ ft.,1,20221113,2022-23,2,Jump Shot,Made
105,250,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221113,2022-23,2,Jump Shot,Missed
-164,216,Above the Break 3,Left Side Center(LC),24+ ft.,1,20221113,2022-23,2,Jump Shot,Made
18,267,Above the Break 3,Center(C),24+ ft.,0,20221113,2022-23,3,Jump Shot,Missed
22,10,Restricted Area,Center(C),Less Than 8 ft.,1,20221113,2022-23,3,Cutting Layup Shot,Made
-23,18,Restricted Area,Center(C),Less Than 8 ft.,0,20221113,2022-23,3,Reverse Layup Shot,Missed
60,246,Above the Break 3,Center(C),24+ ft.,1,20221113,2022-23,3,Pullup Jump shot,Made
31,20,Restricted Area,Center(C),Less Than 8 ft.,0,20221113,2022-23,3,Driving Layup Shot,Missed
208,3,Mid-Range,Right Side(R),16-24 ft.,0,20221113,2022-23,4,Jump Shot,Missed
48,39,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221116,2022-23,1,Driving Finger Roll Layup Shot,Missed
-240,-8,Left Corner 3,Left Side(L),24+ ft.,0,20221116,2022-23,1,Jump Shot,Missed
232,106,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221116,2022-23,1,Jump Shot,Made
-229,69,Left Corner 3,Left Side(L),24+ ft.,1,20221116,2022-23,1,Jump Shot,Made
18,13,Restricted Area,Center(C),Less Than 8 ft.,1,20221116,2022-23,2,Reverse Layup Shot,Made
26,17,Restricted Area,Center(C),Less Than 8 ft.,0,20221116,2022-23,2,Driving Layup Shot,Missed
76,219,Mid-Range,Right Side Center(RC),16-24 ft.,0,20221116,2022-23,3,Pullup Jump shot,Missed
18,24,Restricted Area,Center(C),Less Than 8 ft.,0,20221116,2022-23,3,Running Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20221116,2022-23,3,Tip Layup Shot,Missed
27,10,Restricted Area,Center(C),Less Than 8 ft.,1,20221116,2022-23,4,Driving Layup Shot,Made
-232,17,Left Corner 3,Left Side(L),24+ ft.,1,20221118,2022-23,1,Jump Shot,Made
